update,step,train_return,cost_per_order,success_rate,ontime_rate,depletion_events,n_delivered,eval_return,policy_loss,value_loss,entropy
200,6400,-160.73576,21.228984964796727,0.6099611148226185,1.0,8.0,35.333333333333336,-218.96166666666667,-0.3209053874015808,5.764549255371094,1.9892879724502563
400,12800,-341.55246,9.245393784747945,0.7470086167174497,0.9282138387269802,6.666666666666667,92.33333333333333,512.9463333333335,0.15899190306663513,9.772063255310059,2.392627239227295
600,19200,-270.73672,1.2053706993681967,0.942540837917901,0.9547628385517748,0.0,125.66666666666667,1705.183333333334,0.1281081587076187,7.7518157958984375,1.477508544921875
800,25600,-134.98165999999998,0.8832728628586713,0.9634858486784083,0.9192035246680056,0.0,129.0,1768.2656666666683,-0.14002732932567596,12.03129768371582,2.5218887329101562
1000,32000,452.5644000000004,0.5501648306946677,0.9853430688285193,0.880597843668371,0.0,130.33333333333334,1804.2133333333338,-0.2001720666885376,3.592069625854492,2.46467661857605
1200,38400,296.5886800000002,1.3291318026462764,0.9775385798231643,0.898240235931771,1.6666666666666667,128.0,1685.3506666666678,-0.469953715801239,5.847629070281982,1.5165621042251587
1400,44800,291.0865400000001,8.976936636321199,0.7866646865246621,0.8571603641456583,8.0,88.33333333333333,474.4186666666669,-0.14324045181274414,13.222282409667969,1.9765876531600952
1600,51200,288.84826000000015,0.7014763400750098,0.9872201164067193,0.8378198402984204,0.3333333333333333,127.33333333333333,1718.2800000000007,0.2057274580001831,7.746715545654297,1.0140905380249023
1800,57600,1079.2311000000004,0.6151643920595699,0.9849992461932761,0.841976840363937,0.0,128.0,1739.019666666667,-0.27886831760406494,2.099309206008911,1.03066885471344
2000,64000,371.2465600000001,3.780177352748273,0.9153297682709448,0.8751116358389086,4.666666666666667,117.0,1248.3696666666672,0.013077996671199799,2.8219985961914062,0.8929352164268494
2200,70400,792.7185000000005,1.3920394728383298,0.9695770880927174,0.8672211507553841,1.3333333333333333,126.0,1636.7640000000004,-0.05291735380887985,11.690498352050781,1.1989989280700684
2400,76800,1222.4848000000006,0.46608955857387,0.9900866040169523,0.9131608346379144,0.0,129.66666666666666,1827.389000000001,-0.07988965511322021,2.4190585613250732,1.4308029413223267
2600,83200,1171.8884000000005,0.6622433925797214,0.9850758377425044,0.9275350957844903,0.3333333333333333,131.33333333333334,1834.7336666666672,0.1954326182603836,18.87750244140625,0.7621800303459167
2800,89600,1290.9553800000006,2.0128710995947743,0.954420936061083,0.8825478517381814,2.3333333333333335,122.66666666666667,1522.738000000001,0.03275799751281738,3.7069292068481445,1.4614040851593018
3000,96000,1179.7067200000004,1.5774832799385834,0.9749969318492925,0.9309008379777063,2.3333333333333335,128.0,1671.9163333333345,0.21069246530532837,30.89704132080078,1.0744094848632812
3125,100000,680.9127800000003,3.211471085936705,0.9117283950617283,0.8925364406124343,3.3333333333333335,118.66666666666667,1345.2183333333344,-0.4389238655567169,7.698631286621094,1.2321828603744507
